XML:ID	InVersion	AlsoUsedIn	nonW	InParSegs	ChapterLocators	Vol	Label	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/0/full/full/0/default.jpg	Huntington	Thumbnail	surfaceGrp	surfaceGrp type (single leaf/bifolio)	surface type (r/v)	surface type resp	surfaceGrp/surface type cert	Notes
hm924v7n901						7	envelope recto	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/901/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/901	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/901/full/150,/0/default.jpg						
hm924v7n902						7	envelope verso	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/902/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/902	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/902/full/150,/0/default.jpg						
hm924v7n903	G				Title Walden	7	p. 1	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/903/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/903	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/903/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n904	G					7	p. 2	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/904/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/904	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/904/full/150,/0/default.jpg		single leaf	v	BW		Preface/Notes/Contents
hm924v7n905	G			E-38a E-38b	Start of Economy content	7	p. 3	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/905/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/905	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/905/full/150,/0/default.jpg		bifolio	r1	BW		
hm924v7n906	G			E-38b E-39a		7	p. 4	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/906/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/906	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/906/full/150,/0/default.jpg		bifolio	v1	BW		
hm924v7n907	G			E-39a E-35g		7	p. 5	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/907/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/907	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/907/full/150,/0/default.jpg		bifolio	r2	BW		
hm924v7n908	G			E-39b		7	p. 6	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/908/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/908	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/908/full/150,/0/default.jpg		bifolio	v2	BW		
hm924v7n909	G			E-89		7	p. 7	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/909/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/909	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/909/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n910	G			E-90		7	p. 8	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/910/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/910	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/910/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n911	G			E-42c E-43a		7	p. 9	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/911/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/911	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/911/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n912	G			E-43a		7	p. 10	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/912/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/912	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/912/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n913	G			E-51		7	p. 11	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/913/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/913	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/913/full/150,/0/default.jpg		single leaf	r	BW		Portion of a leaf
hm924v7n914	G					7	p. 12	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/914/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/914	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/914/full/150,/0/default.jpg		single leaf	v	BW		Portion of a leaf; blank
hm924v7n915	G			E-57		7	p. 13	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/915/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/915	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/915/full/150,/0/default.jpg		bifolio	r1	BW		
hm924v7n916	G			E-57 E-58		7	p. 14	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/916/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/916	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/916/full/150,/0/default.jpg		bifolio	v1	BW		
hm924v7n917	G			E-58		7	p. 15	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/917/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/917	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/917/full/150,/0/default.jpg		bifolio	r2	BW		
hm924v7n918	G					7	p. 16	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/918/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/918	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/918/full/150,/0/default.jpg		bifolio	v2	BW		Blank
hm924v7n919	G			E-78d		7	p. 17	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/919/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/919	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/919/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n920	G					7	p. 18	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/920/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/920	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/920/full/150,/0/default.jpg		single leaf	v	BW		Blank
hm924v7n921	G			E-84b		7	p. 19	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/921/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/921	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/921/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n922	G					7	p. 20	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/922/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/922	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/922/full/150,/0/default.jpg		single leaf	v	BW		Blank
hm924v7n923	G			E-105a E-105b		7	p. 21	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/923/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/923	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/923/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n924	G			E-105b E-105c		7	p. 22	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/924/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/924	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/924/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n925	G			E-106 E-104		7	p. 23	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/925/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/925	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/925/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n926	G			E-104 E-107a E-107b		7	p. 24	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/926/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/926	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/926/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n927	G			E-107c E-107e E-109a E-105c		7	p. 25	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/927/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/927	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/927/full/150,/0/default.jpg		single leaf	r	BW		Portion of a leaf
hm924v7n928	G					7	p. 26	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/928/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/928	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/928/full/150,/0/default.jpg		single leaf	v	BW		Portion of a leaf; blank
hm924v7n929	G			E-108a E-108b E-109b		7	p. 27	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/929/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/929	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/929/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n930	G			E-109a E-109b E-109c E-109a		7	p. 28	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/930/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/930	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/930/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n931	G			WIL-4	Start of Where I Lived, and  What I Lived For content	7	p. 29	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/931/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/931	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/931/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n932	G			WIL-4 WIL-5		7	p. 30	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/932/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/932	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/932/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n933	G			Sde-4 Sde-5a	Start of Solitude content	7	p. 31	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/933/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/933	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/933/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n934	G			Sde-5a Sde-5b Sde-5c		7	p. 32	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/934/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/934	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/934/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n935	G			HL-4 HL-3d HL-5	Start of Higher  Laws content	7	p. 33	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/935/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/935	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/935/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n936	G					7	p. 34	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/936/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/936	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/936/full/150,/0/default.jpg		single leaf	v	BW		Blank
hm924v7n937	G			HL-11a		7	p. 35	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/937/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/937	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/937/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n938	G			HL-11a HL-11b HL-11c		7	p. 36	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/938/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/938	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/938/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n939	G			HL-13 HL-14a HL-14b HL-15		7	p. 37	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/939/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/939	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/939/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n940	G			HL-15		7	p. 38	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/940/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/940	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/940/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n941	G			BN-1 BN-2	Title  Brute Neighbors	7	p. 39	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/941/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/941	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/941/full/150,/0/default.jpg		single leaf	r	BW		Brute Neighbors [ink at top of page]
hm924v7n942	G			BN-2 BN-3		7	p. 40	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/942/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/942	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/942/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n943	G			BN-10		7	p. 41	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/943/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/943	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/943/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n944	G			BN-10 BN-11a BN-11b BN-11c		7	p. 42	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/944/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/944	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/944/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n945	G			BN-15a BN-15b		7	p. 43	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/945/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/945	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/945/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n946	G					7	p. 44	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/946/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/946	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/946/full/150,/0/default.jpg		single leaf	v	BW		Blank
hm924v7n947	G			HW-5a HW-5b	Start of House- warming content	7	p. 45	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/947/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/947	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/947/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n948	G			HW-5b HW-5c HW-5d		7	p. 46	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/948/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/948	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/948/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n949	G			HW-6a HW-6b HW-18a		7	p. 47	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/949/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/949	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/949/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n950	G			HW-18a HW-18b		7	p. 48	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/950/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/950	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/950/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n951	G			HW-6b		7	p. 49	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/951/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/951	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/951/full/150,/0/default.jpg		single leaf	r	BW		Portion of a leaf
hm924v7n952	G					7	p. 50	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/952/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/952	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/952/full/150,/0/default.jpg		single leaf	v	BW		Portion of a leaf; calculations in pencil
hm924v7n953	G			HW-11		7	p. 51	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/953/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/953	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/953/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n954	G			HW-11		7	p. 52	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/954/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/954	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/954/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n955	G			HW-13b HW-14		7	p. 53	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/955/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/955	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/955/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n956	G					7	p. 54	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/956/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/956	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/956/full/150,/0/default.jpg		single leaf	v	BW		Blank
hm924v7n957	G			HW-15 HW-16a		7	p. 55	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/957/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/957	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/957/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n958	G			HW-16a HW-16b		7	p. 56	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/958/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/958	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/958/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n959	G			HW-16a HW-16b		7	p. 57	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/959/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/959	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/959/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n960	G			HW-15		7	p. 58	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/960/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/960	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/960/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n961	G			HW-18b		7	p. 59	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/961/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/961	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/961/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n962	G			HW-18b HW-19		7	p. 60	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/962/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/962	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/962/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n963	G			FIWV-21a FIWV-21b	Start of Former Inhabitants; 
 and Winter Visitors content	7	p. 61	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/963/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/963	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/963/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n964	G			FIWV-1 FIWV-2a FIWV-2b		7	p. 62	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/964/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/964	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/964/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n965	G			WA-11a WA-11b WA-11c	Start of  Winter Animals  content	7	p. 63	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/965/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/965	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/965/full/150,/0/default.jpg		single leaf	r	BW		
hm924v7n966	G			WA-11c WA-12 HW-18a WA-13		7	p. 64	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/966/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/966	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/966/full/150,/0/default.jpg		single leaf	v	BW		
hm924v7n967	G			PW-4	Start of The Pond in Winter  content	7	p. 65	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/967/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/967	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/967/full/150,/0/default.jpg		single leaf	r	BW		Portion of a leaf
hm924v7n968	G					7	p. 66	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/968/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/968	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/968/full/150,/0/default.jpg		single leaf	v	BW		Portion of  leaf; blank
hm924v7n969	G			PW-2b		7	p. 67	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/969/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/969	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/969/full/150,/0/default.jpg		single leaf	r	BW		Portion of a leaf
hm924v7n970	G					7	p. 68	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/970/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/970	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/970/full/150,/0/default.jpg		single leaf	v	BW		Portion of a leaf; blank
